8.5, 1.0, 8.5, 23.5, 102.541, 81.080, 80.869, 80.872, 81.955
8.5, 1.0, 8.5, 31.0, 102.541, 81.080, 80.869, 80.872, 81.955
8.5, 1.0, 16.0, 1.0, 172.272, 151.280, 156.244, 157.576, 161.690
8.5, 1.0, 16.0, 8.5, 123.471, 96.057, 95.882, 95.997, 98.044
8.5, 1.0, 16.0, 16.0, 123.471, 96.057, 95.882, 95.997, 98.044
8.5, 1.0, 16.0, 23.5, 102.541, 81.080, 80.869, 80.872, 81.955
8.5, 1.0, 16.0, 31.0, 102.541, 81.080, 80.869, 80.872, 81.955
8.5, 1.0, 23.5, 1.0, 144.160, 122.162, 126.851, 128.131, 131.454
8.5, 1.0, 23.5, 8.5, 97.817, 71.099, 70.929, 71.054, 72.448
8.5, 1.0, 23.5, 16.0, 97.817, 71.099, 70.929, 71.054, 72.448
8.5, 1.0, 23.5, 23.5, 76.155, 56.146, 55.956, 55.984, 56.516
8.5, 1.0, 23.5, 31.0, 76.155, 56.146, 55.956, 55.984, 56.516
8.5, 1.0, 31.0, 1.0, 144.160, 122.162, 126.851, 128.131, 131.454
8.5, 1.0, 31.0, 8.5, 97.817, 71.099, 70.929, 71.054, 72.448
8.5, 1.0, 31.0, 16.0, 97.817, 71.099, 70.929, 71.054, 72.448
8.5, 1.0, 31.0, 23.5, 76.155, 56.146, 55.956, 55.984, 56.516
8.5, 1.0, 31.0, 31.0, 76.155, 56.146, 55.956, 55.984, 56.516
8.5, 8.5, 1.0, 1.0, 126.364, 114.401, 116.137, 116.964, 123.937
8.5, 8.5, 1.0, 8.5, 121.108, 99.817, 99.645, 100.009, 105.550
8.5, 8.5, 1.0, 16.0, 121.108, 99.817, 99.645, 100.009, 105.550
8.5, 8.5, 1.0, 23.5, 103.098, 89.005, 88.813, 89.129, 94.378
8.5, 8.5, 1.0, 31.0, 103.098, 89.005, 88.813, 89.129, 94.378
8.5, 8.5, 8.5, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
8.5, 8.5, 8.5, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 8.5, 8.5, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 8.5, 8.5, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 8.5, 8.5, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 8.5, 16.0, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
8.5, 8.5, 16.0, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 8.5, 16.0, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 8.5, 16.0, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 8.5, 16.0, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 8.5, 23.5, 1.0, 63.421, 56.947, 58.814, 59.413, 62.737
8.5, 8.5, 23.5, 8.5, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 8.5, 23.5, 16.0, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 8.5, 23.5, 23.5, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 8.5, 23.5, 31.0, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 8.5, 31.0, 1.0, 63.421, 56.947, 58.814, 59.413, 62.737
8.5, 8.5, 31.0, 8.5, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 8.5, 31.0, 16.0, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 8.5, 31.0, 23.5, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 8.5, 31.0, 31.0, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 16.0, 1.0, 1.0, 126.364, 114.401, 116.137, 116.964, 123.937
8.5, 16.0, 1.0, 8.5, 121.108, 99.817, 99.645, 100.009, 105.550
8.5, 16.0, 1.0, 16.0, 121.108, 99.817, 99.645, 100.009, 105.550
8.5, 16.0, 1.0, 23.5, 103.098, 89.005, 88.813, 89.129, 94.378
8.5, 16.0, 1.0, 31.0, 103.098, 89.005, 88.813, 89.129, 94.378
8.5, 16.0, 8.5, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
8.5, 16.0, 8.5, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 16.0, 8.5, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 16.0, 8.5, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 16.0, 8.5, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 16.0, 16.0, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
8.5, 16.0, 16.0, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 16.0, 16.0, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
8.5, 16.0, 16.0, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 16.0, 16.0, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
8.5, 16.0, 23.5, 1.0, 63.421, 56.947, 58.814, 59.413, 62.737
8.5, 16.0, 23.5, 8.5, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 16.0, 23.5, 16.0, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 16.0, 23.5, 23.5, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 16.0, 23.5, 31.0, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 16.0, 31.0, 1.0, 63.421, 56.947, 58.814, 59.413, 62.737
8.5, 16.0, 31.0, 8.5, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 16.0, 31.0, 16.0, 58.456, 42.925, 42.886, 42.998, 44.631
8.5, 16.0, 31.0, 23.5, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 16.0, 31.0, 31.0, 38.353, 29.321, 29.268, 29.270, 30.022
8.5, 23.5, 1.0, 1.0, 103.409, 97.357, 99.095, 99.882, 106.558
8.5, 23.5, 1.0, 8.5, 97.830, 82.487, 82.308, 82.617, 87.788
8.5, 23.5, 1.0, 16.0, 97.830, 82.487, 82.308, 82.617, 87.788
8.5, 23.5, 1.0, 23.5, 91.707, 81.963, 81.808, 82.148, 87.481
8.5, 23.5, 1.0, 31.0, 91.707, 81.963, 81.808, 82.148, 87.481
8.5, 23.5, 8.5, 1.0, 60.181, 58.529, 60.356, 60.839, 63.907
8.5, 23.5, 8.5, 8.5, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 23.5, 8.5, 16.0, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 23.5, 8.5, 23.5, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 23.5, 8.5, 31.0, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 23.5, 16.0, 1.0, 60.181, 58.529, 60.356, 60.839, 63.907
8.5, 23.5, 16.0, 8.5, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 23.5, 16.0, 16.0, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 23.5, 16.0, 23.5, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 23.5, 16.0, 31.0, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 23.5, 23.5, 1.0, 36.725, 35.896, 37.782, 38.295, 40.857
8.5, 23.5, 23.5, 8.5, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 23.5, 23.5, 16.0, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 23.5, 23.5, 23.5, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 23.5, 23.5, 31.0, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 23.5, 31.0, 1.0, 36.725, 35.896, 37.782, 38.295, 40.857
8.5, 23.5, 31.0, 8.5, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 23.5, 31.0, 16.0, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 23.5, 31.0, 23.5, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 23.5, 31.0, 31.0, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 31.0, 1.0, 1.0, 103.409, 97.357, 99.095, 99.882, 106.558
8.5, 31.0, 1.0, 8.5, 97.830, 82.487, 82.308, 82.617, 87.788
8.5, 31.0, 1.0, 16.0, 97.830, 82.487, 82.308, 82.617, 87.788
8.5, 31.0, 1.0, 23.5, 91.707, 81.963, 81.808, 82.148, 87.481
8.5, 31.0, 1.0, 31.0, 91.707, 81.963, 81.808, 82.148, 87.481
8.5, 31.0, 8.5, 1.0, 60.181, 58.529, 60.356, 60.839, 63.907
8.5, 31.0, 8.5, 8.5, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 31.0, 8.5, 16.0, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 31.0, 8.5, 23.5, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 31.0, 8.5, 31.0, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 31.0, 16.0, 1.0, 60.181, 58.529, 60.356, 60.839, 63.907
8.5, 31.0, 16.0, 8.5, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 31.0, 16.0, 16.0, 54.267, 43.772, 43.689, 43.675, 45.009
8.5, 31.0, 16.0, 23.5, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 31.0, 16.0, 31.0, 47.080, 43.431, 43.355, 43.354, 44.695
8.5, 31.0, 23.5, 1.0, 36.725, 35.896, 37.782, 38.295, 40.857
8.5, 31.0, 23.5, 8.5, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 31.0, 23.5, 16.0, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 31.0, 23.5, 23.5, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 31.0, 23.5, 31.0, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 31.0, 31.0, 1.0, 36.725, 35.896, 37.782, 38.295, 40.857
8.5, 31.0, 31.0, 8.5, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 31.0, 31.0, 16.0, 31.286, 21.713, 21.659, 21.668, 22.476
8.5, 31.0, 31.0, 23.5, 24.356, 21.517, 21.469, 21.492, 22.307
8.5, 31.0, 31.0, 31.0, 24.356, 21.517, 21.469, 21.492, 22.307
16.0, 1.0, 1.0, 1.0, 209.399, 186.462, 191.695, 193.330, 200.600
16.0, 1.0, 1.0, 8.5, 162.098, 132.474, 132.301, 132.738, 138.385
