    0.55645E-02    0.14000E+05    0.14000E+05    0.99720E+00
    0.57340E-02    0.14266E+05    0.14266E+05    0.99723E+00
    0.59086E-02    0.14531E+05    0.14531E+05    0.99713E+00
    0.60886E-02    0.14797E+05    0.14797E+05    0.99699E+00
    0.62740E-02    0.15063E+05    0.15063E+05    0.99689E+00
    0.64651E-02    0.15327E+05    0.15328E+05    0.99680E+00
    0.66620E-02    0.15591E+05    0.15591E+05    0.99672E+00
    0.68649E-02    0.15853E+05    0.15852E+05    0.99662E+00
    0.70739E-02    0.16114E+05    0.16113E+05    0.99652E+00
    0.72894E-02    0.16372E+05    0.16375E+05    0.99641E+00
    0.75113E-02    0.16627E+05    0.16632E+05    0.99630E+00
    0.77401E-02    0.16879E+05    0.16878E+05    0.99619E+00
    0.79758E-02    0.17128E+05    0.17111E+05    0.99608E+00
    0.82187E-02    0.17372E+05    0.17357E+05    0.99596E+00
    0.84690E-02    0.17612E+05    0.17640E+05    0.99584E+00
    0.87269E-02    0.17847E+05    0.17923E+05    0.99572E+00
    0.89927E-02    0.18075E+05    0.18098E+05    0.99559E+00
    0.92666E-02    0.18297E+05    0.18107E+05    0.99546E+00
    0.95488E-02    0.18513E+05    0.18227E+05    0.99533E+00
    0.98396E-02    0.18720E+05    0.18879E+05    0.99518E+00
    0.10139E-01    0.18920E+05    0.20222E+05    0.99502E+00
    0.10448E-01    0.19110E+05    0.21676E+05    0.99486E+00
    0.10766E-01    0.19291E+05    0.22432E+05    0.99469E+00
    0.11094E-01    0.19461E+05    0.22340E+05    0.99454E+00
    0.11432E-01    0.19621E+05    0.21943E+05    0.99439E+00
    0.11780E-01    0.19768E+05    0.21712E+05    0.99423E+00
    0.12139E-01    0.19903E+05    0.21644E+05    0.99406E+00
    0.12509E-01    0.20025E+05    0.21590E+05    0.99389E+00
    0.12890E-01    0.20133E+05    0.21466E+05    0.99371E+00
    0.13282E-01    0.20225E+05    0.21301E+05    0.99354E+00
    0.13687E-01    0.20303E+05    0.21133E+05    0.99335E+00
    0.14103E-01    0.20364E+05    0.20971E+05    0.99317E+00
    0.14533E-01    0.20408E+05    0.20805E+05    0.99297E+00
    0.14975E-01    0.20434E+05    0.20628E+05    0.99278E+00
    0.15432E-01    0.20442E+05    0.20441E+05    0.99258E+00
    0.15902E-01    0.20431E+05    0.20246E+05    0.99237E+00
    0.16386E-01    0.20400E+05    0.20047E+05    0.99216E+00
    0.16885E-01    0.20349E+05    0.19841E+05    0.99195E+00
    0.17399E-01    0.20278E+05    0.19629E+05    0.99173E+00
    0.17929E-01    0.20185E+05    0.19411E+05    0.99150E+00
    0.18475E-01    0.20070E+05    0.19187E+05    0.99127E+00
    0.19038E-01    0.19934E+05    0.18959E+05    0.99104E+00
    0.19617E-01    0.19775E+05    0.18725E+05    0.99080E+00
    0.20215E-01    0.19595E+05    0.18486E+05    0.99056E+00
