#BBN prediction of the primordial Helium abundance $Y_p$ as 
#function of the baryon density $\omega_b h^2$ and number of 
#extra radiation degrees of freedom $\Delta N$.
#Calculated with AlterBBN v1.4 [http://superiso.in2p3.fr/relic/alterbbn/] for a 
#neutron lifetime of 887.7 s and CMB temperature 2.7255 K
#Yp^BBN is the BBN-standard nucleon number fraction, Yp is the mass fraction for CMB codes

#      ombh2        eta10       DeltaN           Yp       Yp^BBN     sigma_Yp          D/H     err D/H       He3/H    err He3/H         Li7      sig Li7
 
     0.02350      6.43451      2.00000      0.27050      0.27191      0.00011    2.995e-05     4.87e-07   1.081e-05     4.63e-07   4.281e-10     3.07e-11
     0.02375      6.50297      2.00000      0.27060      0.27201      0.00011    2.944e-05     4.94e-07   1.074e-05     4.61e-07   4.380e-10     3.15e-11
     0.02400      6.57142      2.00000      0.27070      0.27211      0.00011    2.895e-05     4.88e-07   1.067e-05     4.60e-07   4.480e-10     3.22e-11
     0.02500      6.84524      2.00000      0.27108      0.27249      0.00011    2.712e-05     4.65e-07   1.041e-05     4.52e-07   4.887e-10     3.51e-11
     0.02600      7.11907      2.00000      0.27144      0.27286      0.00011    2.545e-05     4.53e-07   1.017e-05     4.50e-07   5.307e-10     3.80e-11
     0.02700      7.39290      2.00000      0.27179      0.27321      0.00011    2.393e-05     4.83e-07   9.942e-06     4.44e-07   5.737e-10     4.10e-11
     0.02800      7.66673      2.00000      0.27212      0.27354      0.00011    2.255e-05     4.46e-07   9.732e-06     4.39e-07   6.175e-10     4.42e-11
     0.02900      7.94056      2.00000      0.27244      0.27386      0.00011    2.128e-05     4.21e-07   9.536e-06     4.34e-07   6.621e-10     4.76e-11
     0.03000      8.21439      2.00000      0.27275      0.27417      0.00011    2.011e-05     4.06e-07   9.353e-06     4.30e-07   7.072e-10     5.09e-11
     0.03100      8.48822      2.00000      0.27305      0.27447      0.00011    1.903e-05     3.94e-07   9.181e-06     4.26e-07   7.529e-10     5.42e-11
     0.03200      8.76205      2.00000      0.27333      0.27476      0.00011    1.803e-05     3.84e-07   9.019e-06     4.21e-07   7.989e-10     5.75e-11
     0.03300      9.03588      2.00000      0.27361      0.27503      0.00011    1.711e-05     3.42e-07   8.866e-06     4.19e-07   8.452e-10     6.09e-11
     0.03400      9.30972      2.00000      0.27388      0.27530      0.00011    1.625e-05     3.73e-07   8.722e-06     4.15e-07   8.916e-10     6.48e-11
     0.03500      9.58355      2.00000      0.27413      0.27556      0.00011    1.545e-05     3.57e-07   8.585e-06     4.09e-07   9.382e-10     6.76e-11
     0.03600      9.85738      2.00000      0.27438      0.27581      0.00011    1.470e-05     3.58e-07   8.456e-06     4.06e-07   9.847e-10     7.08e-11
     0.03700     10.13122      2.00000      0.27462      0.27605      0.00011    1.401e-05     3.23e-07   8.334e-06     4.00e-07   1.031e-09     7.41e-11
     0.03800     10.40505      2.00000      0.27486      0.27629      0.00011    1.335e-05     3.20e-07   8.217e-06     3.96e-07   1.078e-09     7.76e-11
     0.03900     10.67889      2.00000      0.27509      0.27652      0.00011    1.274e-05     3.05e-07   8.106e-06     3.94e-07   1.124e-09     8.08e-11
     0.04000     10.95272      2.00000      0.27531      0.27674      0.00011    1.216e-05     2.98e-07   8.000e-06     3.91e-07   1.170e-09     8.42e-11

     0.00500      1.36835      3.00000      0.26010      0.26148      0.00013    4.110e-04     5.88e-06   3.304e-05     5.34e-07   4.568e-10     2.56e-10
     0.00600      1.64273      3.00000      0.26363      0.26502      0.00012    3.010e-04     3.45e-06   2.890e-05     5.01e-07   3.043e-10     1.66e-10
     0.00700      1.91657      3.00000      0.26622      0.26761      0.00012    2.317e-04     2.64e-06   2.591e-05     4.69e-07   2.212e-10     1.16e-10
     0.00800      2.19041      3.00000      0.26822      0.26963      0.00012    1.852e-04     2.34e-06   2.359e-05     4.80e-07   1.739e-10     8.54e-11
     0.00900      2.46424      3.00000      0.26985      0.27126      0.00012    1.523e-04     1.97e-06   2.171e-05     4.87e-07   1.466e-10     6.54e-11
     0.01000      2.73808      3.00000      0.27122      0.27263      0.00012    1.281e-04     1.50e-06   2.015e-05     4.93e-07   1.319e-10     5.17e-11
     0.01100      3.01192      3.00000      0.27239      0.27381      0.00012    1.098e-04     1.35e-06   1.883e-05     4.98e-07   1.260e-10     4.20e-11
     0.01200      3.28575      3.00000      0.27341      0.27483      0.00012    9.544e-05     1.38e-06   1.770e-05     5.00e-07   1.267e-10     3.48e-11
     0.01300      3.55959      3.00000      0.27432      0.27574      0.00012    8.400e-05     1.10e-06   1.673e-05     4.99e-07   1.326e-10     2.94e-11
     0.01400      3.83343      3.00000      0.27513      0.27656      0.00012    7.469e-05     1.08e-06   1.588e-05     4.99e-07   1.431e-10     2.57e-11
     0.01500      4.10727      3.00000      0.27587      0.27730      0.00011    6.698e-05     8.74e-07   1.513e-05     4.99e-07   1.575e-10     2.27e-11
     0.01600      4.38111      3.00000      0.27655      0.27798      0.00011    6.052e-05     7.73e-07   1.447e-05     4.97e-07   1.754e-10     2.07e-11
     0.01700      4.65496      3.00000      0.27717      0.27860      0.00011    5.502e-05     7.09e-07   1.388e-05     4.96e-07   1.965e-10     1.97e-11
     0.01800      4.92880      3.00000      0.27774      0.27918      0.00011    5.031e-05     6.91e-07   1.335e-05     4.92e-07   2.205e-10     1.98e-11
     0.01900      5.20264      3.00000      0.27828      0.27972      0.00011    4.622e-05     6.70e-07   1.288e-05     4.86e-07   2.472e-10     2.00e-11
     0.02000      5.47649      3.00000      0.27878      0.28022      0.00011    4.264e-05     6.15e-07   1.245e-05     4.84e-07   2.763e-10     2.10e-11
     0.02025      5.54496      3.00000      0.27890      0.28035      0.00011    4.182e-05     5.95e-07   1.235e-05     4.82e-07   2.839e-10     2.14e-11
     0.02050      5.61342      3.00000      0.27902      0.28046      0.00011    4.102e-05     5.83e-07   1.225e-05     4.81e-07   2.917e-10     2.19e-11
     0.02075      5.68189      3.00000      0.27914      0.28058      0.00011    4.025e-05     5.84e-07   1.215e-05     4.79e-07   2.996e-10     2.23e-11
     0.02100      5.75035      3.00000      0.27926      0.28070      0.00011    3.950e-05     5.70e-07   1.206e-05     4.78e-07   3.076e-10     2.28e-11
     0.02125      5.81881      3.00000      0.27937      0.28081      0.00011    3.877e-05     5.30e-07   1.196e-05     4.74e-07   3.158e-10     2.33e-11
     0.02150      5.88727      3.00000      0.27948      0.28092      0.00011    3.806e-05     5.29e-07   1.188e-05     4.74e-07   3.241e-10     2.39e-11
     0.02175      5.95573      3.00000      0.27959      0.28103      0.00011    3.737e-05     5.51e-07   1.179e-05     4.75e-07   3.325e-10     2.43e-11
     0.02200      6.02419      3.00000      0.27970      0.28114      0.00011    3.670e-05     5.45e-07   1.170e-05     4.68e-07   3.411e-10     2.49e-11
     0.02225      6.09265      3.00000      0.27981      0.28125      0.00011    3.605e-05     5.52e-07   1.162e-05     4.72e-07   3.497e-10     2.55e-11
     0.02250      6.16112      3.00000      0.27991      0.28136      0.00011    3.542e-05     5.57e-07   1.153e-05     4.73e-07   3.585e-10     2.61e-11
     0.02275      6.22958      3.00000      0.28002      0.28146      0.00011    3.481e-05     5.36e-07   1.145e-05     4.71e-07   3.673e-10     2.66e-11
     0.02300      6.29804      3.00000      0.28012      0.28157      0.00011    3.421e-05     4.95e-07   1.137e-05     4.71e-07   3.763e-10     2.70e-11
     0.02325      6.36650      3.00000      0.28022      0.28167      0.00011    3.363e-05     5.02e-07   1.130e-05     4.66e-07   3.854e-10     2.79e-11
     0.02350      6.43496      3.00000      0.28033      0.28177      0.00011    3.306e-05     5.00e-07   1.122e-05     4.65e-07   3.946e-10     2.84e-11
     0.02375      6.50342      3.00000      0.28042      0.28187      0.00011    3.251e-05     5.07e-07   1.115e-05     4.67e-07   4.039e-10     2.92e-11
     0.02400      6.57189      3.00000      0.28052      0.28197      0.00011    3.197e-05     5.04e-07   1.107e-05     4.66e-07   4.133e-10     2.96e-11
     0.02500      6.84572      3.00000      0.28090      0.28235      0.00011    2.996e-05     5.52e-07   1.080e-05     4.63e-07   4.518e-10     3.22e-11
     0.02600      7.11957      3.00000      0.28127      0.28271      0.00011    2.813e-05     5.24e-07   1.054e-05     4.57e-07   4.916e-10     3.50e-11
     0.02700      7.39342      3.00000      0.28161      0.28306      0.00011    2.647e-05     5.00e-07   1.030e-05     4.51e-07   5.326e-10     3.80e-11
     0.02800      7.66726      3.00000      0.28194      0.28339      0.00011    2.495e-05     4.83e-07   1.008e-05     4.45e-07   5.747e-10     4.10e-11
     0.02900      7.94111      3.00000      0.28226      0.28371      0.00011    2.356e-05     4.53e-07   9.874e-06     4.43e-07   6.177e-10     4.43e-11
     0.03000      8.21496      3.00000      0.28257      0.28402      0.00011    2.228e-05     4.26e-07   9.680e-06     4.37e-07   6.615e-10     4.76e-11
     0.03100      8.48882      3.00000      0.28286      0.28431      0.00011    2.110e-05     4.14e-07   9.498e-06     4.32e-07   7.059e-10     5.08e-11
     0.03200      8.76267      3.00000      0.28314      0.28460      0.00011    2.001e-05     4.79e-07   9.327e-06     4.30e-07   7.509e-10     5.57e-11
     0.03300      9.03652      3.00000      0.28342      0.28487      0.00011    1.900e-05     4.97e-07   9.166e-06     4.26e-07   7.963e-10     5.95e-11
     0.03400      9.31037      3.00000      0.28368      0.28514      0.00011    1.806e-05     4.16e-07   9.014e-06     4.21e-07   8.420e-10     6.08e-11
     0.03500      9.58422      3.00000      0.28394      0.28539      0.00011    1.719e-05     3.87e-07   8.870e-06     4.19e-07   8.880e-10     6.41e-11
     0.03600      9.85808      3.00000      0.28419      0.28564      0.00011    1.638e-05     3.84e-07   8.733e-06     4.17e-07   9.342e-10     6.75e-11
     0.03700     10.13193      3.00000      0.28442      0.28588      0.00011    1.561e-05     3.39e-07   8.604e-06     4.09e-07   9.804e-10     7.08e-11
     0.03800     10.40578      3.00000      0.28466      0.28612      0.00011    1.490e-05     3.29e-07   8.481e-06     4.07e-07   1.027e-09     7.42e-11
     0.03900     10.67964      3.00000      0.28488      0.28634      0.00011    1.423e-05     3.15e-07   8.364e-06     4.05e-07   1.073e-09     7.74e-11
     0.04000     10.95349      3.00000      0.28510      0.28656      0.00011    1.360e-05     3.20e-07   8.252e-06     3.99e-07   1.119e-09     8.08e-11

     0.00500      1.36835      4.50000      0.27250      0.27392      0.00013    4.830e-04     1.08e-05   3.498e-05     6.50e-07   6.078e-10     3.44e-10
     0.00600      1.64288      4.50000      0.27626      0.27769      0.00012    3.523e-04     4.94e-06   3.053e-05     5.25e-07   4.007e-10     2.24e-10
     0.00700      1.91674      4.50000      0.27897      0.28041      0.00012    2.701e-04     3.32e-06   2.736e-05     4.81e-07   2.854e-10     1.54e-10
     0.00800      2.19061      4.50000      0.28106      0.28251      0.00012    2.150e-04     2.60e-06   2.493e-05     4.57e-07   2.183e-10     1.12e-10
     0.00900      2.46447      4.50000      0.28274      0.28420      0.00012    1.762e-04     2.21e-06   2.296e-05     4.64e-07   1.780e-10     8.56e-11
     0.01000      2.73833      4.50000      0.28414      0.28560      0.00012    1.478e-04     1.91e-06   2.133e-05     4.82e-07   1.539e-10     6.74e-11
     0.01100      3.01219      4.50000      0.28534      0.28680      0.00012    1.263e-04     1.62e-06   1.994e-05     4.89e-07   1.405e-10     5.46e-11
     0.01200      3.28606      4.50000      0.28638      0.28784      0.00012    1.096e-04     1.36e-06   1.875e-05     4.92e-07   1.350e-10     4.48e-11
     0.01300      3.55992      4.50000      0.28730      0.28876      0.00012    9.627e-05     1.32e-06   1.771e-05     4.98e-07   1.354e-10     3.76e-11
     0.01400      3.83379      4.50000      0.28812      0.28959      0.00012    8.548e-05     1.06e-06   1.681e-05     4.97e-07   1.408e-10     3.21e-11
     0.01500      4.10765      4.50000      0.28887      0.29034      0.00012    7.657e-05     1.08e-06   1.601e-05     5.00e-07   1.504e-10     2.83e-11
     0.01600      4.38152      4.50000      0.28955      0.29102      0.00011    6.912e-05     8.77e-07   1.530e-05     4.98e-07   1.637e-10     2.48e-11
     0.01700      4.65539      4.50000      0.29017      0.29164      0.00011    6.280e-05     8.13e-07   1.467e-05     4.95e-07   1.803e-10     2.31e-11
     0.01800      4.92926      4.50000      0.29075      0.29222      0.00011    5.739e-05     7.87e-07   1.410e-05     4.96e-07   1.999e-10     2.14e-11
     0.01900      5.20313      4.50000      0.29128      0.29276      0.00011    5.271e-05     7.33e-07   1.359e-05     4.91e-07   2.223e-10     2.10e-11
     0.02000      5.47700      4.50000      0.29179      0.29327      0.00011    4.863e-05     6.96e-07   1.313e-05     4.89e-07   2.472e-10     2.12e-11
     0.02025      5.54548      4.50000      0.29191      0.29339      0.00011    4.769e-05     6.75e-07   1.302e-05     4.88e-07   2.538e-10     2.14e-11
     0.02050      5.61395      4.50000      0.29203      0.29351      0.00011    4.677e-05     6.63e-07   1.291e-05     4.84e-07   2.606e-10     2.15e-11
     0.02075      5.68241      4.50000      0.29214      0.29362      0.00011    4.589e-05     6.41e-07   1.281e-05     4.84e-07   2.675e-10     2.16e-11
     0.02100      5.75088      4.50000      0.29226      0.29374      0.00011    4.503e-05     6.44e-07   1.271e-05     4.83e-07   2.745e-10     2.18e-11
     0.02125      5.81935      4.50000      0.29237      0.29385      0.00011    4.420e-05     6.34e-07   1.261e-05     4.82e-07   2.817e-10     2.21e-11
     0.02150      5.88782      4.50000      0.29248      0.29396      0.00011    4.340e-05     5.82e-07   1.251e-05     4.81e-07   2.890e-10     2.24e-11
     0.02175      5.95629      4.50000      0.29259      0.29407      0.00011    4.261e-05     6.06e-07   1.242e-05     4.81e-07   2.965e-10     2.27e-11
     0.02200      6.02475      4.50000      0.29270      0.29418      0.00011    4.185e-05     6.33e-07   1.233e-05     4.81e-07   3.040e-10     2.31e-11
     0.02225      6.09322      4.50000      0.29281      0.29429      0.00011    4.111e-05     6.08e-07   1.224e-05     4.80e-07   3.117e-10     2.34e-11
     0.02250      6.16169      4.50000      0.29291      0.29440      0.00011    4.040e-05     5.91e-07   1.215e-05     4.79e-07   3.195e-10     2.38e-11
     0.02275      6.23016      4.50000      0.29302      0.29450      0.00011    3.970e-05     5.75e-07   1.206e-05     4.77e-07   3.275e-10     2.43e-11
     0.02300      6.29862      4.50000      0.29312      0.29460      0.00011    3.902e-05     5.79e-07   1.197e-05     4.77e-07   3.355e-10     2.47e-11
     0.02325      6.36709      4.50000      0.29322      0.29470      0.00011    3.836e-05     5.83e-07   1.189e-05     4.77e-07   3.437e-10     2.53e-11
     0.02350      6.43556      4.50000      0.29332      0.29481      0.00011    3.771e-05     5.90e-07   1.181e-05     4.77e-07   3.520e-10     2.58e-11
     0.02375      6.50403      4.50000      0.29342      0.29490      0.00011    3.709e-05     5.89e-07   1.173e-05     4.76e-07   3.603e-10     2.63e-11
     0.02400      6.57250      4.50000      0.29352      0.29500      0.00011    3.648e-05     5.82e-07   1.165e-05     4.75e-07   3.688e-10     2.69e-11
     0.02500      6.84636      4.50000      0.29389      0.29538      0.00011    3.419e-05     5.38e-07   1.135e-05     4.71e-07   4.038e-10     2.95e-11
     0.02600      7.12023      4.50000      0.29425      0.29574      0.00011    3.212e-05     5.37e-07   1.108e-05     4.69e-07   4.404e-10     3.15e-11
     0.02700      7.39410      4.50000      0.29460      0.29609      0.00011    3.024e-05     5.34e-07   1.082e-05     4.63e-07   4.784e-10     3.41e-11
     0.02800      7.66798      4.50000      0.29493      0.29642      0.00011    2.853e-05     5.46e-07   1.058e-05     4.58e-07   5.176e-10     3.69e-11
     0.02900      7.94185      4.50000      0.29524      0.29673      0.00011    2.695e-05     4.83e-07   1.036e-05     4.55e-07   5.579e-10     3.99e-11
     0.03000      8.21573      4.50000      0.29555      0.29704      0.00011    2.551e-05     5.06e-07   1.015e-05     4.53e-07   5.992e-10     4.30e-11
     0.03100      8.48960      4.50000      0.29584      0.29733      0.00011    2.418e-05     4.65e-07   9.951e-06     4.45e-07   6.414e-10     4.62e-11
     0.03200      8.76348      4.50000      0.29612      0.29761      0.00011    2.295e-05     4.45e-07   9.767e-06     4.41e-07   6.844e-10     4.92e-11
     0.03300      9.03736      4.50000      0.29639      0.29788      0.00011    2.181e-05     4.30e-07   9.593e-06     4.39e-07   7.280e-10     5.26e-11
     0.03400      9.31124      4.50000      0.29665      0.29814      0.00011    2.076e-05     4.41e-07   9.429e-06     4.32e-07   7.722e-10     5.60e-11
     0.03500      9.58511      4.50000      0.29690      0.29839      0.00011    1.977e-05     3.84e-07   9.274e-06     4.27e-07   8.168e-10     5.93e-11
     0.03600      9.85899      4.50000      0.29714      0.29864      0.00011    1.885e-05     4.16e-07   9.128e-06     4.26e-07   8.618e-10     6.34e-11
     0.03700     10.13287      4.50000      0.29738      0.29888      0.00011    1.800e-05     3.86e-07   8.988e-06     4.20e-07   9.072e-10     6.59e-11
     0.03800     10.40675      4.50000      0.29761      0.29911      0.00011    1.719e-05     3.87e-07   8.856e-06     4.17e-07   9.527e-10     6.91e-11
     0.03900     10.68063      4.50000      0.29783      0.29933      0.00011    1.644e-05     3.60e-07   8.731e-06     4.13e-07   9.984e-10     7.24e-11
     0.04000     10.95451      4.50000      0.29805      0.29955      0.00011    1.573e-05     3.59e-07   8.611e-06     4.09e-07   1.044e-09     7.59e-11

     0.00500      1.36835      7.00000      0.28971      0.29119      0.00013    6.102e-04     1.36e-05   3.797e-05     8.97e-07   9.073e-10     5.22e-10
     0.00600      1.64308      7.00000      0.29384      0.29533      0.00012    4.429e-04     7.11e-06   3.298e-05     6.29e-07   5.971e-10     3.36e-10
     0.00700      1.91698      7.00000      0.29677      0.29827      0.00012    3.377e-04     3.82e-06   2.952e-05     5.21e-07   4.177e-10     2.32e-10
     0.00800      2.19088      7.00000      0.29900      0.30050      0.00012    2.673e-04     3.17e-06   2.690e-05     4.65e-07   3.105e-10     1.67e-10
     0.00900      2.46478      7.00000      0.30077      0.30227      0.00012    2.179e-04     2.98e-06   2.481e-05     4.68e-07   2.441e-10     1.26e-10
     0.01000      2.73868      7.00000      0.30222      0.30373      0.00012    1.820e-04     2.22e-06   2.308e-05     4.65e-07   2.020e-10     9.87e-11
     0.01100      3.01258      7.00000      0.30346      0.30497      0.00012    1.549e-04     1.98e-06   2.160e-05     4.65e-07   1.752e-10     7.92e-11
     0.01200      3.28648      7.00000      0.30453      0.30605      0.00012    1.339e-04     1.68e-06   2.032e-05     4.75e-07   1.589e-10     6.51e-11
     0.01300      3.56039      7.00000      0.30547      0.30699      0.00012    1.173e-04     1.47e-06   1.921e-05     4.81e-07   1.503e-10     5.43e-11
     0.01400      3.83429      7.00000      0.30630      0.30783      0.00012    1.039e-04     1.27e-06   1.823e-05     4.89e-07   1.476e-10     4.59e-11
     0.01500      4.10819      7.00000      0.30706      0.30858      0.00012    9.289e-05     1.39e-06   1.736e-05     4.95e-07   1.498e-10     3.96e-11
     0.01600      4.38209      7.00000      0.30774      0.30927      0.00011    8.371e-05     1.03e-06   1.659e-05     4.96e-07   1.561e-10     3.45e-11
     0.01700      4.65600      7.00000      0.30837      0.30990      0.00011    7.595e-05     1.03e-06   1.589e-05     5.00e-07   1.660e-10     3.11e-11
     0.01800      4.92990      7.00000      0.30895      0.31048      0.00011    6.933e-05     8.41e-07   1.527e-05     4.96e-07   1.791e-10     2.77e-11
     0.01900      5.20381      7.00000      0.30949      0.31102      0.00011    6.362e-05     7.97e-07   1.470e-05     4.94e-07   1.951e-10     2.53e-11
     0.02000      5.47771      7.00000      0.30999      0.31152      0.00011    5.865e-05     7.48e-07   1.419e-05     4.94e-07   2.138e-10     2.38e-11
     0.02025      5.54620      7.00000      0.31011      0.31164      0.00011    5.751e-05     7.52e-07   1.407e-05     4.92e-07   2.189e-10     2.35e-11
     0.02050      5.61468      7.00000      0.31022      0.31176      0.00011    5.640e-05     7.36e-07   1.395e-05     4.93e-07   2.241e-10     2.33e-11
     0.02075      5.68316      7.00000      0.31034      0.31187      0.00011    5.533e-05     7.29e-07   1.384e-05     4.96e-07   2.295e-10     2.32e-11
     0.02100      5.75163      7.00000      0.31046      0.31199      0.00011    5.429e-05     7.14e-07   1.372e-05     4.91e-07   2.350e-10     2.31e-11
     0.02125      5.82011      7.00000      0.31057      0.31210      0.00011    5.329e-05     7.18e-07   1.361e-05     4.91e-07   2.407e-10     2.31e-11
     0.02150      5.88858      7.00000      0.31068      0.31221      0.00011    5.231e-05     7.02e-07   1.351e-05     4.91e-07   2.465e-10     2.31e-11
     0.02175      5.95706      7.00000      0.31079      0.31232      0.00011    5.136e-05     6.98e-07   1.340e-05     4.92e-07   2.525e-10     2.30e-11
     0.02200      6.02554      7.00000      0.31090      0.31243      0.00011    5.044e-05     7.01e-07   1.330e-05     4.89e-07   2.586e-10     2.32e-11
     0.02225      6.09401      7.00000      0.31100      0.31254      0.00011    4.955e-05     6.95e-07   1.320e-05     4.91e-07   2.648e-10     2.31e-11
     0.02250      6.16249      7.00000      0.31111      0.31264      0.00011    4.869e-05     6.90e-07   1.310e-05     4.93e-07   2.711e-10     2.33e-11
     0.02275      6.23097      7.00000      0.31121      0.31274      0.00011    4.784e-05     6.89e-07   1.300e-05     4.87e-07   2.776e-10     2.34e-11
     0.02300      6.29945      7.00000      0.31131      0.31285      0.00011    4.702e-05     6.96e-07   1.291e-05     4.85e-07   2.842e-10     2.36e-11
     0.02325      6.36792      7.00000      0.31141      0.31295      0.00011    4.623e-05     6.73e-07   1.281e-05     4.85e-07   2.909e-10     2.37e-11
     0.02350      6.43640      7.00000      0.31151      0.31305      0.00011    4.545e-05     6.77e-07   1.272e-05     4.85e-07   2.978e-10     2.39e-11
     0.02375      6.50488      7.00000      0.31161      0.31315      0.00011    4.470e-05     6.71e-07   1.263e-05     4.84e-07   3.048e-10     2.41e-11
     0.02400      6.57335      7.00000      0.31171      0.31324      0.00011    4.397e-05     6.52e-07   1.255e-05     4.82e-07   3.119e-10     2.44e-11
     0.02500      6.84725      7.00000      0.31208      0.31362      0.00011    4.122e-05     6.56e-07   1.221e-05     4.81e-07   3.414e-10     2.59e-11
     0.02600      7.12116      7.00000      0.31243      0.31397      0.00011    3.874e-05     5.86e-07   1.191e-05     4.77e-07   3.726e-10     2.79e-11
     0.02700      7.39507      7.00000      0.31277      0.31431      0.00011    3.648e-05     5.80e-07   1.162e-05     4.73e-07   4.054e-10     2.92e-11
     0.02800      7.66898      7.00000      0.31310      0.31464      0.00011    3.443e-05     5.63e-07   1.135e-05     4.70e-07   4.397e-10     3.17e-11
     0.02900      7.94289      7.00000      0.31341      0.31495      0.00011    3.256e-05     5.32e-07   1.111e-05     4.64e-07   4.754e-10     3.38e-11
     0.03000      8.21680      7.00000      0.31371      0.31525      0.00011    3.084e-05     5.44e-07   1.087e-05     4.66e-07   5.123e-10     3.67e-11
     0.03100      8.49071      7.00000      0.31399      0.31554      0.00011    2.925e-05     4.86e-07   1.066e-05     4.58e-07   5.504e-10     3.96e-11
     0.03200      8.76462      7.00000      0.31427      0.31581      0.00011    2.779e-05     5.26e-07   1.045e-05     4.55e-07   5.894e-10     4.26e-11
     0.03300      9.03853      7.00000      0.31453      0.31608      0.00011    2.644e-05     4.92e-07   1.026e-05     4.53e-07   6.294e-10     4.55e-11
     0.03400      9.31245      7.00000      0.31479      0.31633      0.00011    2.518e-05     4.66e-07   1.007e-05     4.49e-07   6.703e-10     4.84e-11
     0.03500      9.58636      7.00000      0.31504      0.31658      0.00011    2.401e-05     4.70e-07   9.903e-06     4.43e-07   7.119e-10     5.15e-11
     0.03600      9.86027      7.00000      0.31528      0.31682      0.00011    2.292e-05     4.17e-07   9.740e-06     4.37e-07   7.541e-10     5.45e-11
     0.03700     10.13419      7.00000      0.31551      0.31705      0.00011    2.191e-05     4.05e-07   9.585e-06     4.35e-07   7.969e-10     5.82e-11
     0.03800     10.40810      7.00000      0.31573      0.31728      0.00011    2.095e-05     4.06e-07   9.439e-06     4.31e-07   8.402e-10     6.12e-11
     0.03900     10.68201      7.00000      0.31595      0.31750      0.00011    2.006e-05     4.10e-07   9.299e-06     4.28e-07   8.839e-10     6.43e-11
     0.04000     10.95593      7.00000      0.31616      0.31771      0.00011    1.922e-05     3.95e-07   9.166e-06     4.25e-07   9.280e-10     6.84e-11
